"maille";"LAT";"LON";"ALT"
7725;44.5351;5.40575;1042
7726;44.5322;5.50625;1038
7727;44.5293;5.60674;1083
7728;44.5263;5.70722;949
7729;44.5231;5.80769;953
7730;44.5199;5.90814;1276
7731;44.5166;6.00859;968
7732;44.5132;6.10902;885
7733;44.5097;6.20944;1118
7734;44.5061;6.30985;921
7735;44.5024;6.41025;1315
7736;44.4987;6.51063;1641
7737;44.4948;6.611;2251
7738;44.4908;6.71135;2060
7739;44.4868;6.81169;2158
7740;44.4827;6.91202;2302
7741;44.448;-1.22918;28
7742;44.4513;-1.12885;29
7743;44.4544;-1.02851;42
7744;44.4574;-0.92816;48
7745;44.4604;-0.8278;42
7746;44.4632;-0.72742;60
7747;44.466;-0.62704;77
7748;44.4686;-0.52665;69
7749;44.4712;-0.42625;46
7750;44.4737;-0.32584;75
7751;44.4761;-0.22542;101
7752;44.4784;-0.12499;87
7753;44.4806;-0.02455;86
7754;44.4827;0.07589;49
7755;44.4847;0.17634;30
7756;44.4867;0.2768;61
7757;44.4885;0.37726;88
7758;44.4903;0.47773;99
7759;44.4919;0.57821;119
7760;44.4935;0.67869;132
7761;44.495;0.77918;110
7762;44.4963;0.87967;132
7763;44.4976;0.98017;117
7764;44.4988;1.08068;149
7765;44.4999;1.18118;149
7766;44.5009;1.28169;191
7767;44.5019;1.38221;192
7768;44.5027;1.48272;249
7769;44.5034;1.58324;258
7770;44.5041;1.68377;258
7771;44.5046;1.78429;288
7772;44.5051;1.88482;285
7773;44.5054;1.98535;300
7774;44.5057;2.08587;334
7775;44.5059;2.1864;433
7776;44.506;2.28693;390
7777;44.506;2.38747;357
7778;44.5059;2.488;399
7779;44.5057;2.58853;491
7780;44.5054;2.68905;492
7781;44.5051;2.78958;513
7782;44.5046;2.89011;595
7783;44.5041;2.99063;764
7784;44.5034;3.09116;982
7785;44.5027;3.19168;838
7786;44.5019;3.29219;765
7787;44.5009;3.39271;845
7788;44.4999;3.49322;887
7789;44.4988;3.59372;1031
7790;44.4976;3.69423;1171
7791;44.4963;3.79472;1149
7792;44.495;3.89522;922
7793;44.4935;3.99571;750
7794;44.4919;4.09619;600
7795;44.4903;4.19667;341
7796;44.4885;4.29714;216
7797;44.4867;4.3976;225
7798;44.4847;4.49806;333
7799;44.4827;4.59851;256
7800;44.4806;4.69895;139
7801;44.4784;4.79939;234
7802;44.4761;4.89982;347
7803;44.4737;5.00024;447
7804;44.4712;5.10065;726
7805;44.4686;5.20105;821
7806;44.466;5.30144;909
7807;44.4632;5.40182;774
7808;44.4604;5.5022;992
7809;44.4574;5.60256;1192
7810;44.4544;5.70291;898
7811;44.4513;5.80325;950
7812;44.448;5.90358;1172
7813;44.4447;6.0039;752
7814;44.4413;6.10421;1013
7815;44.4379;6.2045;914
7816;44.4343;6.30478;1113
7817;44.4306;6.40505;1495
7818;44.4268;6.5053;1772
7819;44.423;6.60554;1940
7820;44.419;6.70577;1728
7821;44.415;6.80598;2152
7822;44.4108;6.90618;2253
7823;44.3762;-1.22463;31
7824;44.3794;-1.12443;34
7825;44.3825;-1.02422;51
7826;44.3855;-0.92399;57
7827;44.3885;-0.82376;55
7828;44.3913;-0.72351;55
7829;44.3941;-0.62326;68
7830;44.3967;-0.52299;75
7831;44.3993;-0.42272;72
7832;44.4018;-0.32244;75
7833;44.4042;-0.22215;107
7834;44.4065;-0.12185;119
7835;44.4087;-0.02154;124
7836;44.4108;0.07878;94
7837;44.4128;0.1791;64
7838;44.4148;0.27943;36
7839;44.4166;0.37977;86
7840;44.4183;0.48011;95
7841;44.42;0.58046;65
7842;44.4216;0.68081;77
7843;44.423;0.78117;106
7844;44.4244;0.88154;112
7845;44.4257;0.98191;161
7846;44.4269;1.08228;231
7847;44.428;1.18266;216
7848;44.429;1.28304;260
7849;44.4299;1.38343;239
7850;44.4307;1.48382;204
7851;44.4315;1.58421;252
7852;44.4321;1.6846;269
7853;44.4327;1.785;279
7854;44.4331;1.8854;321
7855;44.4335;1.9858;369
7856;44.4338;2.0862;419
7857;44.434;2.1866;493
7858;44.434;2.287;513
7859;44.434;2.3874;507
7860;44.434;2.4878;522
7861;44.4338;2.5882;577
7862;44.4335;2.6886;595
7863;44.4331;2.789;590
7864;44.4327;2.8894;628
7865;44.4321;2.9898;657
7866;44.4315;3.09019;692
7867;44.4307;3.19058;724
7868;44.4299;3.29097;861
7869;44.429;3.39136;912
7870;44.428;3.49174;1003
7871;44.4269;3.59212;1143
7872;44.4257;3.69249;1403
7873;44.4244;3.79286;1405
7874;44.423;3.89323;1043
7875;44.4216;3.99359;656
7876;44.42;4.09394;390
7877;44.4183;4.19429;215
7878;44.4166;4.29463;185
7879;44.4148;4.39497;176
7880;44.4128;4.4953;401
7881;44.4108;4.59562;274
7882;44.4087;4.69594;64
7883;44.4065;4.79625;164
7884;44.4042;4.89655;190
7885;44.4018;4.99684;267
7886;44.3993;5.09712;551
7887;44.3967;5.19739;479
7888;44.3941;5.29766;690
7889;44.3913;5.39791;798
7890;44.3885;5.49816;798
7891;44.3855;5.59839;938
7892;44.3825;5.69862;869
7893;44.3794;5.79883;837
7894;44.3762;5.89903;717
7895;44.3729;5.99922;863
7896;44.3695;6.0994;1198
7897;44.366;6.19957;1223
7898;44.3624;6.29972;1311
7899;44.3587;6.39986;1685
7900;44.355;6.49999;1930
7901;44.3511;6.6001;1737
7902;44.3472;6.7002;1942
7903;44.3431;6.80029;2380
7904;44.339;6.90036;2318
7905;44.3348;7.00042;2019
7906;44.3043;-1.22009;32
7907;44.3075;-1.12002;37
7908;44.3106;-1.01993;52
7909;44.3137;-0.91984;65
7910;44.3166;-0.81973;64
7911;44.3194;-0.71961;62
7912;44.3222;-0.61949;76
7913;44.3249;-0.51935;84
7914;44.3274;-0.4192;100
7915;44.3299;-0.31905;97
7916;44.3323;-0.21888;92
7917;44.3346;-0.11871;126
7918;44.3368;-0.01853;138
7919;44.3389;0.08166;97
7920;44.3409;0.18185;105
7921;44.3428;0.28205;42
7922;44.3447;0.38226;59
7923;44.3464;0.48248;78
7924;44.3481;0.5827;135
7925;44.3496;0.68292;171
7926;44.3511;0.78316;145
7927;44.3525;0.88339;165
7928;44.3538;0.98364;202
7929;44.3549;1.08388;235
7930;44.3561;1.18413;231
7931;44.3571;1.28439;239
7932;44.358;1.38464;268
7933;44.3588;1.4849;256
7934;44.3595;1.58517;270
7935;44.3602;1.68543;298
7936;44.3607;1.7857;352
7937;44.3612;1.88597;372
7938;44.3616;1.98624;353
7939;44.3618;2.08652;447
7940;44.362;2.18679;519
7941;44.3621;2.28706;585
7942;44.3621;2.38734;595
7943;44.362;2.48761;586
7944;44.3618;2.58788;581
7945;44.3616;2.68816;669
7946;44.3612;2.78843;775
7947;44.3607;2.8887;724
7948;44.3602;2.98897;716
7949;44.3595;3.08923;821
7950;44.3588;3.1895;888
7951;44.358;3.28976;879
7952;44.3571;3.39001;849
7953;44.3561;3.49027;845
7954;44.3549;3.59052;798
7955;44.3538;3.69076;975
7956;44.3525;3.79101;1186
7957;44.3511;3.89124;1023
7958;44.3496;3.99148;505
7959;44.3481;4.0917;385
7960;44.3464;4.19192;211
7961;44.3447;4.29214;237
7962;44.3428;4.39235;259
7963;44.3409;4.49255;286
7964;44.3389;4.59274;168
7965;44.3368;4.69293;51
7966;44.3346;4.79311;126
7967;44.3323;4.89328;133
7968;44.3299;4.99345;281
7969;44.3274;5.0936;320
7970;44.3249;5.19375;641
7971;44.3222;5.29389;595
7972;44.3194;5.39401;788
7973;44.3166;5.49413;921
7974;44.3137;5.59424;1003
7975;44.3106;5.69433;918
7976;44.3075;5.79442;715
7977;44.3043;5.89449;595
7978;44.301;5.99456;742
7979;44.2976;6.09461;1111
7980;44.2941;6.19465;1528
7981;44.2906;6.29467;1441
7982;44.2869;6.39469;1457
7983;44.2831;6.49469;2150
7984;44.2793;6.59467;2034
7985;44.2753;6.69465;2286
7986;44.2713;6.79461;2336
7987;44.2672;6.89455;1843
7988;44.263;6.99448;2306
7989;44.2587;7.09439;1995
7990;44.2292;-1.3155;5
7991;44.2324;-1.21557;23
7992;44.2357;-1.11562;36
7993;44.2388;-1.01566;59
7994;44.2418;-0.91569;73
7995;44.2447;-0.81571;70
7996;44.2476;-0.71572;80
7997;44.2503;-0.61572;95
7998;44.253;-0.51571;97
7999;44.2555;-0.41569;109
8000;44.258;-0.31567;118
8001;44.2604;-0.21563;116
8002;44.2627;-0.11558;120
8003;44.2649;-0.01553;131
8004;44.267;0.08453;104
8005;44.269;0.1846;129
8006;44.2709;0.28467;71
8007;44.2728;0.38475;90
8008;44.2745;0.48484;130
8009;44.2761;0.58493;145
8010;44.2777;0.68503;163
8011;44.2792;0.78514;173
8012;44.2805;0.88525;167
8013;44.2818;0.98536;199
8014;44.283;1.08548;203
8015;44.2841;1.1856;169
8016;44.2851;1.28573;208
8017;44.286;1.38586;225
8018;44.2869;1.48599;231
8019;44.2876;1.58613;259
8020;44.2882;1.68626;292
8021;44.2888;1.7864;342
8022;44.2892;1.88655;375
8023;44.2896;1.98669;353
8024;44.2899;2.08684;481
8025;44.2901;2.18698;608
8026;44.2902;2.28713;637
8027;44.2902;2.38727;670
8028;44.2901;2.48742;708
8029;44.2899;2.58756;652
8030;44.2896;2.68771;742
8031;44.2892;2.78785;819
8032;44.2888;2.888;890
8033;44.2882;2.98814;895
8034;44.2876;3.08827;831
8035;44.2869;3.18841;845
8036;44.286;3.28854;849
8037;44.2851;3.38867;957
8038;44.2841;3.4888;1016
8039;44.283;3.58892;917
8040;44.2818;3.68904;921
8041;44.2805;3.78915;904
8042;44.2792;3.88926;606
8043;44.2777;3.98937;450
8044;44.2761;4.08947;328
8045;44.2745;4.18956;240
8046;44.2728;4.28965;155
8047;44.2709;4.38973;217
8048;44.269;4.4898;218
8049;44.267;4.58987;114
8050;44.2649;4.68993;47
8051;44.2627;4.78998;119
8052;44.2604;4.89003;119
8053;44.258;4.99007;218
8054;44.2555;5.09009;294
8055;44.253;5.19011;424
8056;44.2503;5.29012;621
8057;44.2476;5.39012;930
8058;44.2447;5.49011;924
8059;44.2418;5.59009;982
8060;44.2388;5.69006;934
8061;44.2357;5.79002;978
8062;44.2324;5.88997;549
8063;44.2292;5.9899;820
8064;44.2258;6.08983;1117
8065;44.2223;6.18974;1374
8066;44.2187;6.28964;1255
8067;44.2151;6.38953;1201
8068;44.2113;6.4894;1733
8069;44.2075;6.58926;1882
8070;44.2035;6.68911;2038
8071;44.1995;6.78894;2006
8072;44.1954;6.88876;2008
8073;44.1912;6.98856;1766
8074;44.1869;7.08835;1765
8075;44.1825;7.18812;2269
8076;44.178;7.28788;2294
8077;44.1734;7.38762;1915
8078;44.1688;7.48734;1949
8079;44.164;7.58705;1693
8080;44.1592;7.68675;1976
8081;44.1573;-1.31086;20
8082;44.1606;-1.21105;41
8083;44.1638;-1.11123;53
8084;44.1669;-1.0114;69
8085;44.1699;-0.91156;84
8086;44.1728;-0.8117;80
8087;44.1757;-0.71184;87
8088;44.1784;-0.61197;108
8089;44.1811;-0.51209;117
8090;44.1836;-0.41219;120
8091;44.1861;-0.31229;129
8092;44.1885;-0.21238;139
8093;44.1908;-0.11247;143
8094;44.193;-0.01254;138
8095;44.1951;0.08739;135
8096;44.1971;0.18733;135
8097;44.199;0.28728;105
8098;44.2008;0.38723;88
8099;44.2026;0.48719;78
8100;44.2042;0.58716;68
8101;44.2058;0.68713;106
8102;44.2073;0.78711;118
8103;44.2086;0.88709;148
8104;44.2099;0.98708;147
8105;44.2111;1.08707;137
8106;44.2122;1.18707;158
8107;44.2132;1.28707;163
8108;44.2141;1.38707;156
8109;44.2149;1.48707;184
8110;44.2157;1.58708;166
8111;44.2163;1.68709;271
8112;44.2169;1.78711;292
8113;44.2173;1.88712;324
8114;44.2177;1.98714;365
8115;44.218;2.08715;401
8116;44.2181;2.18717;475
8117;44.2182;2.28719;460
8118;44.2182;2.38721;564
8119;44.2181;2.48723;570
8120;44.218;2.58725;681
8121;44.2177;2.68726;798
8122;44.2173;2.78728;857
8123;44.2169;2.88729;939
8124;44.2163;2.98731;813
8125;44.2157;3.08732;647
8126;44.2149;3.18733;679
8127;44.2141;3.28733;859
8128;44.2132;3.38733;945
8129;44.2122;3.48733;1025
8130;44.2111;3.58733;931
8131;44.2099;3.68732;719
8132;44.2086;3.78731;569
8133;44.2073;3.88729;589
8134;44.2058;3.98727;401
8135;44.2042;4.08724;307
8136;44.2026;4.18721;190
8137;44.2008;4.28717;242
8138;44.199;4.38712;275
8139;44.1971;4.48707;135
8140;44.1951;4.58701;125
8141;44.193;4.68694;75
8142;44.1908;4.78687;79
8143;44.1885;4.88678;89
8144;44.1861;4.98669;183
8145;44.1836;5.08659;371
8146;44.1811;5.18649;636
8147;44.1784;5.28637;1088
8148;44.1757;5.38624;833
8149;44.1728;5.4861;1022
8150;44.1699;5.58596;1123
8151;44.1669;5.6858;1068
8152;44.1638;5.78563;915
8153;44.1606;5.88545;743
8154;44.1573;5.98526;561
8155;44.1539;6.08506;911
8156;44.1504;6.18484;993
8157;44.1469;6.28462;834
8158;44.1432;6.38438;1225
8159;44.1395;6.48413;1638
8160;44.1356;6.58386;1614
8161;44.1317;6.68358;2123
8162;44.1277;6.78329;1450
8163;44.1236;6.88298;1448
8164;44.1194;6.98266;1841
8165;44.1151;7.08232;1364
8166;44.1107;7.18196;1989
8167;44.1062;7.2816;1883
8168;44.1016;7.38121;2336
8169;44.097;7.48081;2123
8170;44.0922;7.58039;1287
8171;44.0874;7.67996;1549
8172;44.0854;-1.30623;19
8173;44.0887;-1.20655;33
8174;44.0919;-1.10686;53
8175;44.095;-1.00715;76
8176;44.098;-0.90743;84
8177;44.101;-0.80771;85
8178;44.1038;-0.70797;93
8179;44.1066;-0.60822;97
8180;44.1092;-0.50847;102
8181;44.1118;-0.4087;111
8182;44.1142;-0.30893;110
8183;44.1166;-0.20915;118
8184;44.1189;-0.10936;149
8185;44.1211;-0.00956;153
8186;44.1232;0.09025;143
8187;44.1252;0.19006;137
8188;44.1271;0.28989;95
8189;44.1289;0.38971;113
8190;44.1307;0.48954;127
8191;44.1323;0.58938;126
8192;44.1339;0.68923;72
8193;44.1353;0.78908;84
8194;44.1367;0.88894;107
8195;44.138;0.98879;123
8196;44.1392;1.08866;134
8197;44.1403;1.18853;112
8198;44.1413;1.2884;137
8199;44.1422;1.38828;158
8200;44.143;1.48815;129
8201;44.1437;1.58804;152
8202;44.1444;1.68792;259
8203;44.1449;1.7878;276
8204;44.1454;1.88769;220
8205;44.1457;1.98758;289
8206;44.146;2.08747;383
8207;44.1462;2.18736;368
8208;44.1463;2.28725;436
8209;44.1463;2.38715;454
8210;44.1462;2.48704;567
8211;44.146;2.58693;686
8212;44.1457;2.68682;840
8213;44.1454;2.78671;907
8214;44.1449;2.8866;919
8215;44.1444;2.98648;684
8216;44.1437;3.08636;588
8217;44.143;3.18625;744
8218;44.1422;3.28612;841
8219;44.1413;3.386;940
8220;44.1403;3.48587;1080
8221;44.1392;3.58574;1161
8222;44.138;3.6856;676
8223;44.1367;3.78546;470
8224;44.1353;3.88532;373
8225;44.1339;3.98517;344
8226;44.1323;4.08502;182
8227;44.1307;4.18485;183
8228;44.1289;4.28469;302
8229;44.1271;4.38452;277
8230;44.1252;4.48434;212
8231;44.1232;4.58415;133
8232;44.1211;4.68396;63
8233;44.1189;4.78375;41
8234;44.1166;4.88355;55
8235;44.1142;4.98333;91
8236;44.1118;5.0831;189
8237;44.1092;5.18287;338
8238;44.1066;5.28262;815
8239;44.1038;5.38237;868
8240;44.101;5.48211;872
8241;44.098;5.58183;1049
8242;44.095;5.68155;1064
8243;44.0919;5.78126;1232
8244;44.0887;5.88095;964
8245;44.0854;5.98063;528
8246;44.0821;6.0803;744
8247;44.0786;6.17996;702
8248;44.075;6.27961;942
8249;44.0714;6.37924;1278
8250;44.0676;6.47887;1343
8251;44.0638;6.57847;1455
8252;44.0599;6.67807;1747
8253;44.0559;6.77765;1570
8254;44.0518;6.87721;1300
8255;44.0476;6.97676;1558
8256;44.0433;7.0763;1234
8257;44.0389;7.17582;1220
8258;44.0344;7.27533;1259
8259;44.0299;7.37482;1596
8260;44.0252;7.47429;1675
8261;44.0205;7.57375;1085
8262;44.0156;7.67319;1418
8263;44.0136;-1.30161;33
8264;44.0169;-1.20206;41
8265;44.0201;-1.10249;69
8266;44.0232;-1.00291;83
8267;44.0262;-0.90332;78
8268;44.0291;-0.80372;82
8269;44.0319;-0.70411;95
8270;44.0347;-0.60449;92
8271;44.0373;-0.50486;95
8272;44.0399;-0.40522;88
8273;44.0423;-0.30557;94
8274;44.0447;-0.20592;123
8275;44.047;-0.10625;143
8276;44.0492;-0.00658;150
8277;44.0513;0.0931;133
8278;44.0533;0.19279;125
8279;44.0552;0.29248;106
8280;44.057;0.39218;106
8281;44.0588;0.49189;124
8282;44.0604;0.5916;127
8283;44.062;0.69132;122
8284;44.0634;0.79104;135
8285;44.0648;0.89077;97
8286;44.0661;0.99051;82
8287;44.0672;1.09024;76
8288;44.0683;1.18999;86
8289;44.0693;1.28973;86
8290;44.0703;1.38948;102
8291;44.0711;1.48923;104
8292;44.0718;1.58899;125
8293;44.0724;1.68874;240
8294;44.073;1.7885;351
8295;44.0735;1.88826;276
8296;44.0738;1.98803;275
8297;44.0741;2.08779;293
8298;44.0743;2.18755;318
8299;44.0744;2.28732;451
8300;44.0744;2.38708;478
8301;44.0743;2.48685;508
8302;44.0741;2.58661;620
8303;44.0738;2.68637;713
8304;44.0735;2.78614;580
8305;44.073;2.8859;554
8306;44.0724;2.98566;507
8307;44.0718;3.08541;640
8308;44.0711;3.18517;777
8309;44.0703;3.28492;733
8310;44.0693;3.38467;842
8311;44.0683;3.48441;1180
8312;44.0672;3.58416;995
8313;44.0661;3.68389;577
8314;44.0648;3.78363;660
8315;44.0634;3.88336;365
8316;44.062;3.98308;231
8317;44.0604;4.0828;135
8318;44.0588;4.18251;140
8319;44.057;4.28222;194
8320;44.0552;4.38192;174
8321;44.0533;4.48161;174
8322;44.0513;4.5813;194
8323;44.0492;4.68098;133
8324;44.047;4.78065;52
8325;44.0447;4.88032;45
8326;44.0423;4.97997;41
8327;44.0399;5.07962;120
8328;44.0373;5.17926;256
8329;44.0347;5.27889;575
8330;44.0319;5.37851;855
8331;44.0291;5.47812;945
8332;44.0262;5.57772;828
8333;44.0232;5.67731;726
8334;44.0201;5.77689;680
8335;44.0169;5.87646;571
8336;44.0136;5.97602;547
8337;44.0102;6.07556;679
8338;44.0068;6.17509;701
8339;44.0032;6.27461;982
8340;43.9996;6.37412;1031
8341;43.9958;6.47362;1218
8342;43.992;6.5731;1317
8343;43.9881;6.67257;1088
8344;43.9841;6.77202;841
8345;43.98;6.87146;904
8346;43.9758;6.97089;873
8347;43.9715;7.0703;979
8348;43.9671;7.1697;721
8349;43.9626;7.26908;908
8350;43.9581;7.36844;1175
8351;43.9534;7.46779;1151
8352;43.9487;7.56712;954
8353;43.9439;7.66644;767
8354;43.9384;-1.39643;6
8355;43.9418;-1.29701;37
8356;43.945;-1.19758;58
8357;43.9482;-1.09813;80
8358;43.9513;-0.99868;91
8359;43.9543;-0.89922;83
8360;43.9572;-0.79974;69
8361;43.9601;-0.70026;68
8362;43.9628;-0.60076;66
8363;43.9654;-0.50126;74
8364;43.968;-0.40175;89
8365;43.9704;-0.30222;111
8366;43.9728;-0.20269;113
8367;43.9751;-0.10316;133
8368;43.9773;-0.00361;153
8369;43.9794;0.09594;129
8370;43.9814;0.1955;122
8371;43.9833;0.29507;125
8372;43.9851;0.39465;126
8373;43.9869;0.49423;165
8374;43.9885;0.59381;122
8375;43.99;0.69341;133
8376;43.9915;0.793;122
8377;43.9929;0.89261;160
8378;43.9941;0.99221;138
8379;43.9953;1.09182;113
8380;43.9964;1.19144;95
8381;43.9974;1.29106;96
8382;43.9983;1.39068;124
8383;43.9992;1.49031;169
8384;43.9999;1.58993;189
8385;44.0005;1.68957;246
8386;44.0011;1.7892;252
8387;44.0015;1.88883;241
8388;44.0019;1.98847;261
8389;44.0022;2.0881;285
8390;44.0024;2.18774;280
8391;44.0024;2.28738;378
8392;44.0024;2.38702;427
8393;44.0024;2.48666;458
8394;44.0022;2.5863;494
8395;44.0019;2.68593;427
8396;44.0015;2.78557;442
8397;44.0011;2.8852;588
8398;44.0005;2.98483;562
8399;43.9999;3.08447;720
8400;43.9992;3.18409;791
8401;43.9983;3.28372;699
8402;43.9974;3.38334;783
8403;43.9964;3.48296;831
8404;43.9953;3.58258;528
8405;43.9941;3.68219;370
8406;43.9929;3.78179;517
8407;43.9915;3.8814;299
8408;43.99;3.98099;167
8409;43.9885;4.08059;119
8410;43.9869;4.18017;116
8411;43.9851;4.27975;105
8412;43.9833;4.37933;103
8413;43.9814;4.47889;113
8414;43.9794;4.57846;117
8415;43.9773;4.67801;135
8416;43.9751;4.77756;56
8417;43.9728;4.87709;32
8418;43.9704;4.97662;45
8419;43.968;5.07615;166
8420;43.9654;5.17566;483
8421;43.9628;5.27516;513
8422;43.9601;5.37466;571
8423;43.9572;5.47414;823
8424;43.9543;5.57362;654
8425;43.9513;5.67308;677
8426;43.9482;5.77253;530
8427;43.945;5.87198;432
8428;43.9418;5.97141;544
8429;43.9384;6.07083;621
8430;43.9349;6.17024;684
8431;43.9314;6.26963;1162
8432;43.9277;6.36901;1073
8433;43.924;6.46838;1179
8434;43.9202;6.56774;1186
8435;43.9163;6.66708;1242
8436;43.9123;6.76641;1088
8437;43.9081;6.86573;905
8438;43.904;6.96503;777
8439;43.8997;7.06431;774
8440;43.8953;7.16359;672
8441;43.8909;7.26284;772
8442;43.8863;7.36208;881
8443;43.8817;7.4613;688
8444;43.8769;7.56051;454
8445;43.8665;-1.39171;11
8446;43.8699;-1.29241;28
8447;43.8732;-1.19311;55
8448;43.8764;-1.09379;78
8449;43.8795;-0.99446;79
8450;43.8825;-0.89512;61
8451;43.8854;-0.79577;50
8452;43.8882;-0.69642;50
8453;43.8909;-0.59705;63
8454;43.8936;-0.49767;68
8455;43.8961;-0.39828;77
8456;43.8986;-0.29888;85
8457;43.9009;-0.19948;98
8458;43.9032;-0.10007;126
8459;43.9054;-0.00065;140
8460;43.9075;0.09878;147
8461;43.9095;0.19821;137
8462;43.9114;0.29766;129
8463;43.9132;0.39711;128
8464;43.915;0.49656;165
8465;43.9166;0.59602;124
8466;43.9181;0.69549;164
8467;43.9196;0.79496;156
8468;43.921;0.89443;203
8469;43.9222;0.99392;175
8470;43.9234;1.0934;152
8471;43.9245;1.19289;111
8472;43.9255;1.29238;113
8473;43.9264;1.39188;115
8474;43.9272;1.49138;148
8475;43.928;1.59088;176
8476;43.9286;1.69039;206
8477;43.9292;1.78989;237
8478;43.9296;1.8894;193
8479;43.93;1.98891;171
8480;43.9303;2.08842;188
8481;43.9304;2.18793;205
8482;43.9305;2.28744;309
8483;43.9305;2.38696;380
8484;43.9304;2.48647;421
8485;43.9303;2.58598;462
8486;43.93;2.68549;480
8487;43.9296;2.785;410
8488;43.9292;2.88451;484
8489;43.9286;2.98401;597
8490;43.928;3.08352;719
8491;43.9272;3.18302;739
8492;43.9264;3.28252;780
8493;43.9255;3.38202;744
8494;43.9245;3.48151;672
8495;43.9234;3.581;585
8496;43.9222;3.68048;310
8497;43.921;3.77996;260
8498;43.9196;3.87944;199
8499;43.9181;3.97891;163
8500;43.9166;4.07838;121
8501;43.915;4.17784;151
8502;43.9132;4.27729;107
8503;43.9114;4.37674;150
8504;43.9095;4.47618;134
8505;43.9075;4.57562;47
8506;43.9054;4.67505;53
8507;43.9032;4.77447;33
8508;43.9009;4.87388;39
8509;43.8986;4.97329;59
8510;43.8961;5.07268;80
8511;43.8936;5.17207;232
8512;43.8909;5.27145;215
8513;43.8882;5.37082;287
8514;43.8854;5.47017;405
8515;43.8825;5.56952;479
8516;43.8795;5.66886;551
8517;43.8764;5.76819;507
8518;43.8732;5.86751;385
8519;43.8699;5.96681;525
8520;43.8665;6.06611;628
8521;43.8631;6.16539;723
8522;43.8595;6.26466;1176
8523;43.8559;6.36392;1300
8524;43.8522;6.46316;1053
8525;43.8484;6.5624;1151
8526;43.8444;6.66161;1273
8527;43.8404;6.76082;1173
8528;43.8364;6.86001;1081
8529;43.8322;6.95918;1100
8530;43.8279;7.05834;905
8531;43.8235;7.15749;484
8532;43.8191;7.25662;501
8533;43.8145;7.35574;447
8534;43.8099;7.45483;624
8535;43.8052;7.55392;247
8536;43.7947;-1.387;14
8537;43.7981;-1.28783;27
8538;43.8013;-1.18865;54
8539;43.8045;-1.08946;70
8540;43.8076;-0.99025;59
8541;43.8106;-0.89104;31
8542;43.8135;-0.79182;41
8543;43.8163;-0.69258;68
8544;43.8191;-0.59334;74
8545;43.8217;-0.49409;76
8546;43.8242;-0.39483;92
8547;43.8267;-0.29555;102
8548;43.8291;-0.19627;105
8549;43.8313;-0.09699;110
8550;43.8335;0.00231;137
8551;43.8356;0.10161;161
8552;43.8376;0.20092;151
8553;43.8395;0.30024;147
8554;43.8413;0.39956;130
8555;43.8431;0.49889;171
8556;43.8447;0.59822;134
8557;43.8462;0.69756;132
8558;43.8477;0.79691;156
8559;43.8491;0.89626;163
8560;43.8503;0.99561;161
8561;43.8515;1.09497;194
8562;43.8526;1.19434;131
8563;43.8536;1.2937;129
8564;43.8545;1.39307;132
8565;43.8553;1.49245;122
8566;43.856;1.59182;176
8567;43.8567;1.6912;184
8568;43.8572;1.79058;144
8569;43.8577;1.88997;170
8570;43.8581;1.98935;203
8571;43.8583;2.08873;224
8572;43.8585;2.18812;260
8573;43.8586;2.28751;354
8574;43.8586;2.38689;500
8575;43.8585;2.48628;610
8576;43.8583;2.58566;612
8577;43.8581;2.68505;489
8578;43.8577;2.78443;448
8579;43.8572;2.88382;466
8580;43.8567;2.9832;571
8581;43.856;3.08258;620
8582;43.8553;3.18195;690
8583;43.8545;3.28133;746
8584;43.8536;3.3807;732
8585;43.8526;3.48006;630
8586;43.8515;3.57943;512
8587;43.8503;3.67879;281
8588;43.8491;3.77814;258
8589;43.8477;3.87749;237
8590;43.8462;3.97684;120
8591;43.8447;4.07618;81
8592;43.8431;4.17551;129
8593;43.8413;4.27484;127
8594;43.8395;4.37416;70
8595;43.8376;4.47348;57
8596;43.8356;4.57279;48
8597;43.8335;4.67209;25
8598;43.8313;4.77139;21
8599;43.8291;4.87068;51
8600;43.8267;4.96995;62
8601;43.8242;5.06922;130
8602;43.8217;5.16849;361
8603;43.8191;5.26774;377
8604;43.8163;5.36698;495
8605;43.8135;5.46622;630
8606;43.8106;5.56544;538
8607;43.8076;5.66465;494
8608;43.8045;5.76386;362
8609;43.8013;5.86305;400
8610;43.7981;5.96223;505
8611;43.7947;6.0614;573
8612;43.7913;6.16056;617
8613;43.7877;6.2597;826
8614;43.7841;6.35884;1033
8615;43.7804;6.45796;922
8616;43.7766;6.55706;1007
8617;43.7726;6.65616;1167
8618;43.7686;6.75524;1248
8619;43.7646;6.8543;1199
8620;43.7604;6.95335;950
8621;43.7561;7.05239;872
8622;43.7518;7.15141;409
8623;43.7473;7.25042;256
8624;43.7428;7.34941;272
8625;43.7381;7.44838;91
8626;43.7229;-1.3823;21
8627;43.7262;-1.28326;43
8628;43.7295;-1.1842;49
8629;43.7327;-1.08514;28
8630;43.7358;-0.98606;20
8631;43.7388;-0.88697;45
8632;43.7416;-0.78787;55
8633;43.7445;-0.68876;56
8634;43.7472;-0.58964;64
8635;43.7498;-0.49051;84
8636;43.7524;-0.39138;98
8637;43.7548;-0.29223;92
8638;43.7572;-0.19308;126
8639;43.7594;-0.09392;120
8640;43.7616;0.00525;127
8641;43.7637;0.10443;168
8642;43.7657;0.20361;175
8643;43.7676;0.30281;153
