"DateTime","ENLESS_B_TEMP","ENLESS_B_HUMI","ENLESS_H_TEMP","ENLESS_H_HUMI","ENLESS_G_TEMP","ENLESS_G_HUMI","THIB","THIH","THIG"
2018-06-03 16:00:00,26.985,59.5066666666667,NA,NA,NA,NA,75.476914,NA,NA
2018-06-03 17:00:00,25.7966666666667,62.84,NA,NA,NA,NA,74.1989986666667,NA,NA
2018-06-03 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-03 19:00:00,18.8083333333333,90.3366666666667,NA,NA,NA,NA,65.4290080555556,NA,NA
2018-06-03 20:00:00,19.735,90.45,NA,NA,NA,NA,67.0135075,NA,NA
2018-06-03 21:00:00,20.11,90.115,NA,NA,NA,NA,67.6335665,NA,NA
2018-06-03 22:00:00,19.24,91.115,NA,NA,NA,NA,66.201966,NA,NA
2018-06-03 23:00:00,18.8066666666667,91.0083333333333,NA,NA,NA,NA,65.4557672222222,NA,NA
2018-06-04 00:00:00,18.17,92.635,NA,NA,NA,NA,64.4283395,NA,NA
2018-06-04 01:00:00,18.285,93.405,NA,NA,NA,NA,64.65678425,NA,NA
2018-06-04 02:00:00,17.9816666666667,93.66,NA,NA,NA,NA,64.1399223333333,NA,NA
2018-06-04 03:00:00,17.2316666666667,94.5666666666667,NA,NA,NA,NA,62.8631461111111,NA,NA
2018-06-04 04:00:00,17.0233333333333,94.9,NA,NA,NA,NA,62.50821,NA,NA
2018-06-04 05:00:00,17.435,94.4383333333333,NA,NA,NA,NA,63.2142034166667,NA,NA
2018-06-04 06:00:00,17.4666666666667,94.9116666666667,NA,NA,NA,NA,63.2839577777778,NA,NA
2018-06-04 07:00:00,17.6383333333333,94.8833333333333,NA,NA,NA,NA,63.5833052777778,NA,NA
2018-06-04 08:00:00,17.765,95.395,NA,NA,NA,NA,63.82204175,NA,NA
2018-06-04 09:00:00,18.42,94.7283333333333,NA,NA,NA,NA,64.944079,NA,NA
2018-06-04 10:00:00,18.9366666666667,94.1683333333333,NA,NA,NA,NA,65.8214367222222,NA,NA
2018-06-04 11:00:00,18.9916666666667,94.7083333333333,NA,NA,NA,NA,65.9420243055555,NA,NA
2018-06-04 12:00:00,19.5233333333333,93.095,NA,NA,NA,NA,66.7882338333333,NA,NA
2018-06-04 13:00:00,21.4983333333333,89.71,NA,NA,NA,NA,69.9665815,NA,NA
2018-06-04 14:00:00,23.7,82.8716666666667,NA,NA,NA,NA,73.067065,NA,NA
2018-06-04 15:00:00,24.4933333333333,77.6,NA,NA,NA,NA,73.8270933333333,NA,NA
2018-06-04 16:00:00,26.0283333333333,72.98,NA,NA,NA,NA,75.7090243333333,NA,NA
2018-06-04 17:00:00,26.905,69.9,NA,NA,NA,NA,76.664995,NA,NA
